model,interval_start_datetime,predicted_call_volume
random_forest,2026-01-29T00:30:00,101.8328
random_forest,2026-01-29T01:00:00,80.0795
random_forest,2026-01-29T01:30:00,77.1419
random_forest,2026-01-29T02:00:00,56.0987
random_forest,2026-01-29T02:30:00,51.2399
random_forest,2026-01-29T03:00:00,46.1406
random_forest,2026-01-29T03:30:00,46.5555
random_forest,2026-01-29T04:00:00,47.4141
random_forest,2026-01-29T04:30:00,49.2369
random_forest,2026-01-29T05:00:00,56.6282
random_forest,2026-01-29T05:30:00,67.4478
random_forest,2026-01-29T06:00:00,100.5860
random_forest,2026-01-29T06:30:00,124.8764
random_forest,2026-01-29T07:00:00,201.1959
random_forest,2026-01-29T07:30:00,236.6957
random_forest,2026-01-29T08:00:00,275.3171
random_forest,2026-01-29T08:30:00,288.9502
random_forest,2026-01-29T09:00:00,309.5974
random_forest,2026-01-29T09:30:00,312.2113
random_forest,2026-01-29T10:00:00,314.4352
random_forest,2026-01-29T10:30:00,310.1744
random_forest,2026-01-29T11:00:00,305.3326
random_forest,2026-01-29T11:30:00,298.2222
random_forest,2026-01-29T12:00:00,280.0186
random_forest,2026-01-29T12:30:00,255.7306
random_forest,2026-01-29T13:00:00,263.5392
random_forest,2026-01-29T13:30:00,253.7252
random_forest,2026-01-29T14:00:00,261.2273
random_forest,2026-01-29T14:30:00,251.1804
random_forest,2026-01-29T15:00:00,249.7096
random_forest,2026-01-29T15:30:00,248.5998
random_forest,2026-01-29T16:00:00,261.1059
random_forest,2026-01-29T16:30:00,245.3258
random_forest,2026-01-29T17:00:00,223.4854
random_forest,2026-01-29T17:30:00,220.9227
random_forest,2026-01-29T18:00:00,215.4920
random_forest,2026-01-29T18:30:00,216.8996
random_forest,2026-01-29T19:00:00,198.1076
random_forest,2026-01-29T19:30:00,195.4901
random_forest,2026-01-29T20:00:00,194.6092
random_forest,2026-01-29T20:30:00,190.1597
random_forest,2026-01-29T21:00:00,193.9939
random_forest,2026-01-29T21:30:00,193.4411
random_forest,2026-01-29T22:00:00,197.1930
random_forest,2026-01-29T22:30:00,197.5626
random_forest,2026-01-29T23:00:00,188.6359
random_forest,2026-01-29T23:30:00,139.8500
random_forest,2026-01-30T00:00:00,152.7619
random_forest,2026-01-30T00:30:00,104.9785
random_forest,2026-01-30T01:00:00,79.2692
random_forest,2026-01-30T01:30:00,71.0724
random_forest,2026-01-30T02:00:00,66.8022
random_forest,2026-01-30T02:30:00,50.5272
random_forest,2026-01-30T03:00:00,55.8385
random_forest,2026-01-30T03:30:00,50.3716
random_forest,2026-01-30T04:00:00,51.4554
random_forest,2026-01-30T04:30:00,51.5327
random_forest,2026-01-30T05:00:00,57.7423
random_forest,2026-01-30T05:30:00,67.6106
random_forest,2026-01-30T06:00:00,82.9664
random_forest,2026-01-30T06:30:00,126.8197
random_forest,2026-01-30T07:00:00,177.8367
random_forest,2026-01-30T07:30:00,203.6538
random_forest,2026-01-30T08:00:00,271.2966
random_forest,2026-01-30T08:30:00,260.0449
random_forest,2026-01-30T09:00:00,285.3037
random_forest,2026-01-30T09:30:00,286.2611
random_forest,2026-01-30T10:00:00,287.5733
random_forest,2026-01-30T10:30:00,287.5916
random_forest,2026-01-30T11:00:00,284.3328
random_forest,2026-01-30T11:30:00,283.5637
random_forest,2026-01-30T12:00:00,271.3606
random_forest,2026-01-30T12:30:00,257.4315
random_forest,2026-01-30T13:00:00,261.6439
random_forest,2026-01-30T13:30:00,255.1941
random_forest,2026-01-30T14:00:00,256.6496
random_forest,2026-01-30T14:30:00,250.1883
random_forest,2026-01-30T15:00:00,249.0189
random_forest,2026-01-30T15:30:00,246.8589
random_forest,2026-01-30T16:00:00,262.4368
random_forest,2026-01-30T16:30:00,248.3314
random_forest,2026-01-30T17:00:00,215.0682
random_forest,2026-01-30T17:30:00,203.1684
random_forest,2026-01-30T18:00:00,213.9363
random_forest,2026-01-30T18:30:00,188.1460
random_forest,2026-01-30T19:00:00,182.9380
random_forest,2026-01-30T19:30:00,185.0675
random_forest,2026-01-30T20:00:00,199.7742
random_forest,2026-01-30T20:30:00,193.8941
random_forest,2026-01-30T21:00:00,200.5614
random_forest,2026-01-30T21:30:00,193.7730
random_forest,2026-01-30T22:00:00,200.1886
random_forest,2026-01-30T22:30:00,200.2750
random_forest,2026-01-30T23:00:00,190.5781
random_forest,2026-01-30T23:30:00,193.6227
random_forest,2026-01-31T00:00:00,176.8876
random_forest,2026-01-31T00:30:00,170.6500
random_forest,2026-01-31T01:00:00,142.4978
random_forest,2026-01-31T01:30:00,126.9447
random_forest,2026-01-31T02:00:00,95.5819
random_forest,2026-01-31T02:30:00,78.6601
random_forest,2026-01-31T03:00:00,71.0680
random_forest,2026-01-31T03:30:00,61.0915
random_forest,2026-01-31T04:00:00,55.8969
random_forest,2026-01-31T04:30:00,52.8924
random_forest,2026-01-31T05:00:00,48.5143
random_forest,2026-01-31T05:30:00,47.3038
random_forest,2026-01-31T06:00:00,73.1988
random_forest,2026-01-31T06:30:00,71.4702
random_forest,2026-01-31T07:00:00,106.1037
random_forest,2026-01-31T07:30:00,124.9827
random_forest,2026-01-31T08:00:00,152.1976
random_forest,2026-01-31T08:30:00,182.5394
random_forest,2026-01-31T09:00:00,181.7506
random_forest,2026-01-31T09:30:00,197.5168
random_forest,2026-01-31T10:00:00,210.9625
random_forest,2026-01-31T10:30:00,196.6337
random_forest,2026-01-31T11:00:00,198.8106
random_forest,2026-01-31T11:30:00,199.2344
random_forest,2026-01-31T12:00:00,193.4779
random_forest,2026-01-31T12:30:00,200.9956
random_forest,2026-01-31T13:00:00,197.3641
random_forest,2026-01-31T13:30:00,207.1895
random_forest,2026-01-31T14:00:00,200.3860
random_forest,2026-01-31T14:30:00,196.7842
random_forest,2026-01-31T15:00:00,195.8285
random_forest,2026-01-31T15:30:00,196.8138
random_forest,2026-01-31T16:00:00,197.2939
random_forest,2026-01-31T16:30:00,196.4028
random_forest,2026-01-31T17:00:00,192.9988
random_forest,2026-01-31T17:30:00,191.1780
random_forest,2026-01-31T18:00:00,193.6572
random_forest,2026-01-31T18:30:00,192.8060
random_forest,2026-01-31T19:00:00,183.3218
random_forest,2026-01-31T19:30:00,190.9205
random_forest,2026-01-31T20:00:00,189.6744
random_forest,2026-01-31T20:30:00,183.6247
random_forest,2026-01-31T21:00:00,193.4380
random_forest,2026-01-31T21:30:00,195.7180
random_forest,2026-01-31T22:00:00,200.8250
random_forest,2026-01-31T22:30:00,218.0280
random_forest,2026-01-31T23:00:00,224.3405
random_forest,2026-01-31T23:30:00,206.4706
ridge,2026-01-01T00:00:00,182.8480
ridge,2026-01-01T00:30:00,154.6922
ridge,2026-01-01T01:00:00,132.1110
ridge,2026-01-01T01:30:00,115.1396
ridge,2026-01-01T02:00:00,97.3961
ridge,2026-01-01T02:30:00,103.2544
ridge,2026-01-01T03:00:00,87.2173
ridge,2026-01-01T03:30:00,63.3859
ridge,2026-01-01T04:00:00,61.8751
ridge,2026-01-01T04:30:00,55.7476
ridge,2026-01-01T05:00:00,61.6410
ridge,2026-01-01T05:30:00,64.7787
ridge,2026-01-01T06:00:00,68.9636
ridge,2026-01-01T06:30:00,56.1998
ridge,2026-01-01T07:00:00,78.3474
ridge,2026-01-01T07:30:00,98.8121
ridge,2026-01-01T08:00:00,118.1698
ridge,2026-01-01T08:30:00,130.5840
ridge,2026-01-01T09:00:00,161.6225
ridge,2026-01-01T09:30:00,132.3792
ridge,2026-01-01T10:00:00,158.7943
ridge,2026-01-01T10:30:00,167.7325
ridge,2026-01-01T11:00:00,168.7427
ridge,2026-01-01T11:30:00,152.1497
ridge,2026-01-01T12:00:00,173.6591
ridge,2026-01-01T12:30:00,170.4089
ridge,2026-01-01T13:00:00,167.3527
ridge,2026-01-01T13:30:00,181.7602
ridge,2026-01-01T14:00:00,170.6616
ridge,2026-01-01T14:30:00,169.9308
ridge,2026-01-01T15:00:00,169.3034
ridge,2026-01-01T15:30:00,183.5208
ridge,2026-01-01T16:00:00,162.5987
ridge,2026-01-01T16:30:00,153.3437
ridge,2026-01-01T17:00:00,160.2690
ridge,2026-01-01T17:30:00,162.2588
ridge,2026-01-01T18:00:00,168.9699
ridge,2026-01-01T18:30:00,152.8915
ridge,2026-01-01T19:00:00,144.2036
ridge,2026-01-01T19:30:00,128.2255
ridge,2026-01-01T20:00:00,159.5019
ridge,2026-01-01T20:30:00,145.1649
ridge,2026-01-01T21:00:00,148.7371
ridge,2026-01-01T21:30:00,147.2153
ridge,2026-01-01T22:00:00,144.5150
ridge,2026-01-01T22:30:00,136.2177
ridge,2026-01-01T23:00:00,123.6706
ridge,2026-01-01T23:30:00,121.0354
ridge,2026-01-02T00:00:00,144.6158
ridge,2026-01-02T00:30:00,147.2250
ridge,2026-01-02T01:00:00,132.3350
ridge,2026-01-02T01:30:00,94.2127
ridge,2026-01-02T02:00:00,92.4926
ridge,2026-01-02T02:30:00,89.3778
ridge,2026-01-02T03:00:00,90.0051
ridge,2026-01-02T03:30:00,80.9153
ridge,2026-01-02T04:00:00,81.3273
ridge,2026-01-02T04:30:00,82.2502
ridge,2026-01-02T05:00:00,100.3214
ridge,2026-01-02T05:30:00,91.2813
ridge,2026-01-02T06:00:00,101.2346
ridge,2026-01-02T06:30:00,139.7458
ridge,2026-01-02T07:00:00,140.7425
ridge,2026-01-02T07:30:00,173.3850
ridge,2026-01-02T08:00:00,192.1018
ridge,2026-01-02T08:30:00,217.9757
ridge,2026-01-02T09:00:00,236.8363
ridge,2026-01-02T09:30:00,242.8447
ridge,2026-01-02T10:00:00,277.5919
ridge,2026-01-02T10:30:00,274.9932
ridge,2026-01-02T11:00:00,268.9531
ridge,2026-01-02T11:30:00,280.5614
ridge,2026-01-02T12:00:00,300.7889
ridge,2026-01-02T12:30:00,277.6696
ridge,2026-01-02T13:00:00,249.6168
ridge,2026-01-02T13:30:00,282.6116
ridge,2026-01-02T14:00:00,291.3820
ridge,2026-01-02T14:30:00,276.5506
ridge,2026-01-02T15:00:00,295.1514
ridge,2026-01-02T15:30:00,269.6305
ridge,2026-01-02T16:00:00,248.7085
ridge,2026-01-02T16:30:00,250.9903
ridge,2026-01-02T17:00:00,228.4325
ridge,2026-01-02T17:30:00,220.1673
ridge,2026-01-02T18:00:00,207.0093
ridge,2026-01-02T18:30:00,220.4141
ridge,2026-01-02T19:00:00,221.3402
ridge,2026-01-02T19:30:00,198.3118
ridge,2026-01-02T20:00:00,203.9507
ridge,2026-01-02T20:30:00,180.6405
ridge,2026-01-02T21:00:00,193.1859
ridge,2026-01-02T21:30:00,191.6641
ridge,2026-01-02T22:00:00,178.7087
ridge,2026-01-02T22:30:00,178.7437
ridge,2026-01-02T23:00:00,191.8341
ridge,2026-01-02T23:30:00,183.4305
ridge,2026-01-03T00:00:00,167.4452
ridge,2026-01-03T00:30:00,131.5982
ridge,2026-01-03T01:00:00,125.6813
ridge,2026-01-03T01:30:00,95.8912
ridge,2026-01-03T02:00:00,80.0704
ridge,2026-01-03T02:30:00,81.4422
ridge,2026-01-03T03:00:00,79.5058
ridge,2026-01-03T03:30:00,72.9797
ridge,2026-01-03T04:00:00,76.5964
ridge,2026-01-03T04:30:00,76.2374
ridge,2026-01-03T05:00:00,73.1577
ridge,2026-01-03T05:30:00,87.8322
ridge,2026-01-03T06:00:00,109.9634
ridge,2026-01-03T06:30:00,106.8136
ridge,2026-01-03T07:00:00,119.3472
ridge,2026-01-03T07:30:00,139.1709
ridge,2026-01-03T08:00:00,152.7602
ridge,2026-01-03T08:30:00,183.1207
ridge,2026-01-03T09:00:00,193.6491
ridge,2026-01-03T09:30:00,204.7850
ridge,2026-01-03T10:00:00,238.2503
ridge,2026-01-03T10:30:00,225.3967
ridge,2026-01-03T11:00:00,216.7928
ridge,2026-01-03T11:30:00,225.8373
ridge,2026-01-03T12:00:00,228.7595
ridge,2026-01-03T12:30:00,260.1200
ridge,2026-01-03T13:00:00,255.1409
ridge,2026-01-03T13:30:00,222.1191
ridge,2026-01-03T14:00:00,238.5808
ridge,2026-01-03T14:30:00,261.5647
ridge,2026-01-03T15:00:00,207.7394
ridge,2026-01-03T15:30:00,231.5708
ridge,2026-01-03T16:00:00,220.9038
ridge,2026-01-03T16:30:00,219.9810
ridge,2026-01-03T17:00:00,209.6010
ridge,2026-01-03T17:30:00,219.2821
ridge,2026-01-03T18:00:00,195.8690
ridge,2026-01-03T18:30:00,190.0457
ridge,2026-01-03T19:00:00,203.7906
ridge,2026-01-03T19:30:00,209.6044
ridge,2026-01-03T20:00:00,213.3204
ridge,2026-01-03T20:30:00,196.4197
ridge,2026-01-03T21:00:00,200.6328
ridge,2026-01-03T21:30:00,201.0338
ridge,2026-01-03T22:00:00,193.2060
ridge,2026-01-03T22:30:00,186.8315
ridge,2026-01-03T23:00:00,179.4120
ridge,2026-01-03T23:30:00,200.4915
ridge,2026-01-04T00:00:00,167.7275
ridge,2026-01-04T00:30:00,131.8804
ridge,2026-01-04T01:00:00,145.1917
ridge,2026-01-04T01:30:00,127.5794
ridge,2026-01-04T02:00:00,118.1681
ridge,2026-01-04T02:30:00,96.4660
ridge,2026-01-04T03:00:00,99.6571
ridge,2026-01-04T03:30:00,80.3123
ridge,2026-01-04T04:00:00,85.2109
ridge,2026-01-04T04:30:00,86.1337
ridge,2026-01-04T05:00:00,75.3627
ridge,2026-01-04T05:30:00,75.2957
ridge,2026-01-04T06:00:00,92.9403
ridge,2026-01-04T06:30:00,110.3006
ridge,2026-01-04T07:00:00,149.1126
ridge,2026-01-04T07:30:00,170.2182
ridge,2026-01-04T08:00:00,176.7572
ridge,2026-01-04T08:30:00,200.0673
ridge,2026-01-04T09:00:00,227.2602
ridge,2026-01-04T09:30:00,251.2148
ridge,2026-01-04T10:00:00,232.1232
ridge,2026-01-04T10:30:00,258.3668
ridge,2026-01-04T11:00:00,253.6085
ridge,2026-01-04T11:30:00,236.3746
ridge,2026-01-04T12:00:00,267.4981
ridge,2026-01-04T12:30:00,289.2445
ridge,2026-01-04T13:00:00,272.0876
ridge,2026-01-04T13:30:00,274.3173
ridge,2026-01-04T14:00:00,276.0374
ridge,2026-01-04T14:30:00,254.1557
ridge,2026-01-04T15:00:00,291.9846
ridge,2026-01-04T15:30:00,240.1853
ridge,2026-01-04T16:00:00,253.2330
ridge,2026-01-04T16:30:00,231.1592
ridge,2026-01-04T17:00:00,236.1617
ridge,2026-01-04T17:30:00,216.3596
ridge,2026-01-04T18:00:00,248.0673
ridge,2026-01-04T18:30:00,209.5561
ridge,2026-01-04T19:00:00,202.7910
ridge,2026-01-04T19:30:00,186.8128
ridge,2026-01-04T20:00:00,186.6833
ridge,2026-01-04T20:30:00,193.4972
ridge,2026-01-04T21:00:00,206.0426
ridge,2026-01-04T21:30:00,171.8329
ridge,2026-01-04T22:00:00,201.8204
ridge,2026-01-04T22:30:00,183.9091
ridge,2026-01-04T23:00:00,151.4929
ridge,2026-01-04T23:30:00,144.3712
ridge,2026-01-05T00:00:00,155.3597
ridge,2026-01-05T00:30:00,136.8180
ridge,2026-01-05T01:00:00,128.9783
ridge,2026-01-05T01:30:00,106.8795
ridge,2026-01-05T02:00:00,104.5184
ridge,2026-01-05T02:30:00,87.9439
ridge,2026-01-05T03:00:00,80.8800
ridge,2026-01-05T03:30:00,86.5317
ridge,2026-01-05T04:00:00,102.3263
ridge,2026-01-05T04:30:00,106.4538
ridge,2026-01-05T05:00:00,98.2466
ridge,2026-01-05T05:30:00,95.6158
ridge,2026-01-05T06:00:00,113.2604
ridge,2026-01-05T06:30:00,119.7247
ridge,2026-01-05T07:00:00,161.7414
ridge,2026-01-05T07:30:00,179.6424
ridge,2026-01-05T08:00:00,196.4363
ridge,2026-01-05T08:30:00,235.7700
ridge,2026-01-05T09:00:00,255.2715
ridge,2026-01-05T09:30:00,291.4040
ridge,2026-01-05T10:00:00,283.2084
ridge,2026-01-05T10:30:00,300.4788
ridge,2026-01-05T11:00:00,311.7440
ridge,2026-01-05T11:30:00,300.2785
ridge,2026-01-05T12:00:00,287.1772
ridge,2026-01-05T12:30:00,278.1586
ridge,2026-01-05T13:00:00,294.9714
ridge,2026-01-05T13:30:00,310.6609
ridge,2026-01-05T14:00:00,299.5622
ridge,2026-01-05T14:30:00,285.3717
ridge,2026-01-05T15:00:00,309.7409
ridge,2026-01-05T15:30:00,288.7067
ridge,2026-01-05T16:00:00,295.9859
ridge,2026-01-05T16:30:00,284.1671
ridge,2026-01-05T17:00:00,264.8140
ridge,2026-01-05T17:30:00,264.2401
ridge,2026-01-05T18:00:00,240.8270
ridge,2026-01-05T18:30:00,214.4937
ridge,2026-01-05T19:00:00,246.1848
ridge,2026-01-05T19:30:00,238.5389
ridge,2026-01-05T20:00:00,220.4631
ridge,2026-01-05T20:30:00,208.6898
ridge,2026-01-05T21:00:00,215.4667
ridge,2026-01-05T21:30:00,212.0221
ridge,2026-01-05T22:00:00,213.1674
ridge,2026-01-05T22:30:00,208.0748
ridge,2026-01-05T23:00:00,175.6587
ridge,2026-01-05T23:30:00,167.8960
ridge,2026-01-06T00:00:00,162.9615
ridge,2026-01-06T00:30:00,142.4969
ridge,2026-01-06T01:00:00,119.9156
ridge,2026-01-06T01:30:00,118.3268
ridge,2026-01-06T02:00:00,98.6605
ridge,2026-01-06T02:30:00,85.9316
ridge,2026-01-06T03:00:00,92.3274
ridge,2026-01-06T03:30:00,76.1872
ridge,2026-01-06T04:00:00,76.5992
ridge,2026-01-06T04:30:00,90.9818
ridge,2026-01-06T05:00:00,96.8752
ridge,2026-01-06T05:30:00,104.4994
ridge,2026-01-06T06:00:00,125.3487
ridge,2026-01-06T06:30:00,160.0143
ridge,2026-01-06T07:00:00,179.5982
ridge,2026-01-06T07:30:00,207.1132
ridge,2026-01-06T08:00:00,234.8031
ridge,2026-01-06T08:30:00,266.4455
ridge,2026-01-06T09:00:00,324.4033
ridge,2026-01-06T09:30:00,290.0326
ridge,2026-01-06T10:00:00,319.6523
ridge,2026-01-06T10:30:00,281.1611
ridge,2026-01-06T11:00:00,308.4498
ridge,2026-01-06T11:30:00,304.0346
ridge,2026-01-06T12:00:00,304.3930
ridge,2026-01-06T12:30:00,290.2469
ridge,2026-01-06T13:00:00,313.4691
ridge,2026-01-06T13:30:00,288.1385
ridge,2026-01-06T14:00:00,305.2411
ridge,2026-01-06T14:30:00,282.0775
ridge,2026-01-06T15:00:00,317.3427
ridge,2026-01-06T15:30:00,309.7681
ridge,2026-01-06T16:00:00,285.0004
ridge,2026-01-06T16:30:00,264.8495
ridge,2026-01-06T17:00:00,267.9292
ridge,2026-01-06T17:30:00,287.2243
ridge,2026-01-06T18:00:00,232.4053
ridge,2026-01-06T18:30:00,232.3504
ridge,2026-01-06T19:00:00,224.3034
ridge,2026-01-06T19:30:00,226.9125
ridge,2026-01-06T20:00:00,214.6051
ridge,2026-01-06T20:30:00,227.1875
ridge,2026-01-06T21:00:00,224.3503
ridge,2026-01-06T21:30:00,206.1641
ridge,2026-01-06T22:00:00,187.4404
ridge,2026-01-06T22:30:00,199.0122
ridge,2026-01-06T23:00:00,184.5423
ridge,2026-01-06T23:30:00,192.8030
ridge,2026-01-07T00:00:00,184.0853
ridge,2026-01-07T00:30:00,165.5436
ridge,2026-01-07T01:00:00,123.0932
ridge,2026-01-07T01:30:00,109.9675
ridge,2026-01-07T02:00:00,92.2239
ridge,2026-01-07T02:30:00,94.8775
ridge,2026-01-07T03:00:00,98.0687
ridge,2026-01-07T03:30:00,81.2876
ridge,2026-01-07T04:00:00,90.0318
ridge,2026-01-07T04:30:00,103.1325
ridge,2026-01-07T05:00:00,99.4118
ridge,2026-01-07T05:30:00,90.3717
ridge,2026-01-07T06:00:00,112.5028
ridge,2026-01-07T06:30:00,126.0174
ridge,2026-01-07T07:00:00,158.4201
ridge,2026-01-07T07:30:00,187.8579
ridge,2026-01-07T08:00:00,220.6753
ridge,2026-01-07T08:30:00,243.9855
ridge,2026-01-07T09:00:00,262.8461
ridge,2026-01-07T09:30:00,297.0558
ridge,2026-01-07T10:00:00,268.3501
ridge,2026-01-07T10:30:00,260.6239
ridge,2026-01-07T11:00:00,266.1207
ridge,2026-01-07T11:30:00,266.8330
ridge,2026-01-07T12:00:00,241.5539
ridge,2026-01-07T12:30:00,263.3003
ridge,2026-01-07T13:00:00,259.6031
ridge,2026-01-07T13:30:00,253.5007
ridge,2026-01-07T14:00:00,274.4490
ridge,2026-01-07T14:30:00,300.6376
ridge,2026-01-07T15:00:00,287.8324
ridge,2026-01-07T15:30:00,263.5934
ridge,2026-01-07T16:00:00,231.1345
ridge,2026-01-07T16:30:00,231.4935
ridge,2026-01-07T17:00:00,220.4726
ridge,2026-01-07T17:30:00,238.4859
ridge,2026-01-07T18:00:00,197.7675
ridge,2026-01-07T18:30:00,195.7898
ridge,2026-01-07T19:00:00,203.1253
ridge,2026-01-07T19:30:00,207.0163
ridge,2026-01-07T20:00:00,186.3767
ridge,2026-01-07T20:30:00,182.9356
ridge,2026-01-07T21:00:00,189.7125
ridge,2026-01-07T21:30:00,186.9088
ridge,2026-01-07T22:00:00,192.5407
ridge,2026-01-07T22:30:00,194.4985
ridge,2026-01-07T23:00:00,167.2098
ridge,2026-01-07T23:30:00,165.8565
ridge,2026-01-08T00:00:00,169.3502
ridge,2026-01-08T00:30:00,148.7858
ridge,2026-01-08T01:00:00,132.2414
ridge,2026-01-08T01:30:00,119.7750
ridge,2026-01-08T02:00:00,107.3233
ridge,2026-01-08T02:30:00,110.5271
ridge,2026-01-08T03:00:00,100.2347
ridge,2026-01-08T03:30:00,85.4845
ridge,2026-01-08T04:00:00,85.5691
ridge,2026-01-08T04:30:00,83.2055
ridge,2026-01-08T05:00:00,89.0306
ridge,2026-01-08T05:30:00,93.5384
ridge,2026-01-08T06:00:00,99.1237
ridge,2026-01-08T06:30:00,94.2025
ridge,2026-01-08T07:00:00,111.9582
ridge,2026-01-08T07:30:00,128.8751
ridge,2026-01-08T08:00:00,145.2574
ridge,2026-01-08T08:30:00,157.2961
ridge,2026-01-08T09:00:00,181.3089
ridge,2026-01-08T09:30:00,166.6513
ridge,2026-01-08T10:00:00,187.5640
ridge,2026-01-08T10:30:00,197.1035
ridge,2026-01-08T11:00:00,201.3249
ridge,2026-01-08T11:30:00,193.9660
ridge,2026-01-08T12:00:00,210.6743
ridge,2026-01-08T12:30:00,211.1094
ridge,2026-01-08T13:00:00,211.2218
ridge,2026-01-08T13:30:00,222.0450
ridge,2026-01-08T14:00:00,216.0106
ridge,2026-01-08T14:30:00,216.0933
ridge,2026-01-08T15:00:00,215.7047
ridge,2026-01-08T15:30:00,224.2930
ridge,2026-01-08T16:00:00,209.8302
ridge,2026-01-08T16:30:00,202.3346
ridge,2026-01-08T17:00:00,204.7255
ridge,2026-01-08T17:30:00,203.5041
ridge,2026-01-08T18:00:00,204.9025
ridge,2026-01-08T18:30:00,191.3376
ridge,2026-01-08T19:00:00,182.2088
ridge,2026-01-08T19:30:00,168.1675
ridge,2026-01-08T20:00:00,184.2385
ridge,2026-01-08T20:30:00,170.9674
ridge,2026-01-08T21:00:00,169.1379
ridge,2026-01-08T21:30:00,164.0770
ridge,2026-01-08T22:00:00,158.3641
ridge,2026-01-08T22:30:00,149.2353
ridge,2026-01-08T23:00:00,137.6194
ridge,2026-01-08T23:30:00,132.6543
ridge,2026-01-09T00:00:00,145.3673
ridge,2026-01-09T00:30:00,144.5214
ridge,2026-01-09T01:00:00,132.9066
ridge,2026-01-09T01:30:00,106.8837
ridge,2026-01-09T02:00:00,104.7021
ridge,2026-01-09T02:30:00,102.1546
ridge,2026-01-09T03:00:00,102.5431
ridge,2026-01-09T03:30:00,97.2413
ridge,2026-01-09T04:00:00,98.5584
ridge,2026-01-09T04:30:00,100.7137
ridge,2026-01-09T05:00:00,114.3440
ridge,2026-01-09T05:30:00,111.0466
ridge,2026-01-09T06:00:00,120.3291
ridge,2026-01-09T06:30:00,148.2719
ridge,2026-01-09T07:00:00,152.4712
ridge,2026-01-09T07:30:00,177.1933
ridge,2026-01-09T08:00:00,193.1648
ridge,2026-01-09T08:30:00,213.8304
ridge,2026-01-09T09:00:00,230.0379
ridge,2026-01-09T09:30:00,237.9745
ridge,2026-01-09T10:00:00,264.2275
ridge,2026-01-09T10:30:00,266.3726
ridge,2026-01-09T11:00:00,266.0752
ridge,2026-01-09T11:30:00,276.7915
ridge,2026-01-09T12:00:00,292.6783
ridge,2026-01-09T12:30:00,280.3785
ridge,2026-01-09T13:00:00,264.4697
ridge,2026-01-09T13:30:00,287.2061
ridge,2026-01-09T14:00:00,293.9065
ridge,2026-01-09T14:30:00,284.9516
ridge,2026-01-09T15:00:00,296.8872
ridge,2026-01-09T15:30:00,280.0056
ridge,2026-01-09T16:00:00,265.5429
ridge,2026-01-09T16:30:00,265.4416
ridge,2026-01-09T17:00:00,248.9357
ridge,2026-01-09T17:30:00,241.1415
ridge,2026-01-09T18:00:00,229.8050
ridge,2026-01-09T18:30:00,235.1370
ridge,2026-01-09T19:00:00,232.1702
ridge,2026-01-09T19:30:00,213.6101
ridge,2026-01-09T20:00:00,213.2491
ridge,2026-01-09T20:30:00,194.2267
ridge,2026-01-09T21:00:00,198.1485
ridge,2026-01-09T21:30:00,193.0875
ridge,2026-01-09T22:00:00,180.8017
ridge,2026-01-09T22:30:00,177.0135
ridge,2026-01-09T23:00:00,181.8296
ridge,2026-01-09T23:30:00,173.1673
ridge,2026-01-10T00:00:00,150.1412
ridge,2026-01-10T00:30:00,124.6472
ridge,2026-01-10T01:00:00,118.7836
ridge,2026-01-10T01:30:00,98.1012
ridge,2026-01-10T02:00:00,86.8818
ridge,2026-01-10T02:30:00,87.2100
ridge,2026-01-10T03:00:00,85.9553
ridge,2026-01-10T03:30:00,82.2967
ridge,2026-01-10T04:00:00,85.6678
ridge,2026-01-10T04:30:00,87.0014
ridge,2026-01-10T05:00:00,87.0753
ridge,2026-01-10T05:30:00,98.9775
ridge,2026-01-10T06:00:00,116.0653
ridge,2026-01-10T06:30:00,117.3060
ridge,2026-01-10T07:00:00,128.8997
ridge,2026-01-10T07:30:00,145.4058
ridge,2026-01-10T08:00:00,158.0909
ridge,2026-01-10T08:30:00,181.6321
ridge,2026-01-10T09:00:00,192.4992
ridge,2026-01-10T09:30:00,203.7222
ridge,2026-01-10T10:00:00,229.1536
ridge,2026-01-10T10:30:00,224.7259
ridge,2026-01-10T11:00:00,222.7853
ridge,2026-01-10T11:30:00,231.8584
ridge,2026-01-10T12:00:00,236.6535
ridge,2026-01-10T12:30:00,259.2719
ridge,2026-01-10T13:00:00,258.1519
ridge,2026-01-10T13:30:00,238.5757
ridge,2026-01-10T14:00:00,250.2058
ridge,2026-01-10T14:30:00,265.4882
ridge,2026-01-10T15:00:00,231.0031
ridge,2026-01-10T15:30:00,245.7533
ridge,2026-01-10T16:00:00,237.8634
ridge,2026-01-10T16:30:00,235.7082
ridge,2026-01-10T17:00:00,227.0075
ridge,2026-01-10T17:30:00,230.7157
ridge,2026-01-10T18:00:00,212.8063
ridge,2026-01-10T18:30:00,205.8144
ridge,2026-01-10T19:00:00,211.0636
ridge,2026-01-10T19:30:00,210.9896
ridge,2026-01-10T20:00:00,209.3961
ridge,2026-01-10T20:30:00,194.4818
ridge,2026-01-10T21:00:00,193.0631
ridge,2026-01-10T21:30:00,189.2345
ridge,2026-01-10T22:00:00,180.2352
ridge,2026-01-10T22:30:00,172.3388
ridge,2026-01-10T23:00:00,164.0094
ridge,2026-01-10T23:30:00,174.2440
ridge,2026-01-11T00:00:00,152.2972
ridge,2026-01-11T00:30:00,126.8032
ridge,2026-01-11T01:00:00,133.2637
ridge,2026-01-11T01:30:00,120.3865
ridge,2026-01-11T02:00:00,113.2752
